MBC_id	Process	Level	Querry	Parent_mbc_id	Parent_process	Search_finished
MBC:0000631	Potassium transmembrane transport	3	"((Potassium) OR (""K"") OR (""K+"")) AND ((transmembrane) AND ((transport) OR (Channel) OR (symport) OR (Antiport) OR (ATPase)))"	MBC:0000206	Transmembrane ion transport involved in membrane potential generation	True
MBC:0000632	Pre-catalytic spliceosome assembly	3	"(""spliceosome"") AND ((""U4 snRNP"") OR (""U5 snRNP"") OR (""U6 snRNP""))"	MBC:0000158	Pre-mRNA splicing	False
MBC:0000633	Pre-mRNA 3-end-cleavage and polyadenylation	3	"(""mRNA polyadenylation"") OR ((""co-transcriptional"") AND (""pre-mRNA 3' end processing""))"	MBC:0000138	mRNA capping, editing, polyadenylation and nuclear export	False
MBC:0000634	Pre-mRNA capping	3	"(""mRNA capping"")"	MBC:0000138	mRNA capping, editing, polyadenylation and nuclear export	False
MBC:0000635	Pre-spliceosome assembly	3	"(""pre-spliceosome"") OR ((""spliceosome"") AND (""complex A""))"	MBC:0000158	Pre-mRNA splicing	False
MBC:0000636	Procollagen cleavage into collagen	3	(procollagen) AND (cleavage)	MBC:0000067	Collagen biosynthesis	True
MBC:0000637	Procollagen processing in the ER	3	"(""collagen hydroxylation"") OR (""procollagen hydroxylation"") OR (""collagen glycosylation"") OR (procollagen) AND ((trimerization) OR (""triple helix"") OR (""helix formation"") OR (""helix assembly"")) AND (endoplasmic)"	MBC:0000067	Collagen biosynthesis	True
MBC:0000638	Progestagen synthesis	3	(Progestagen) AND (synthesis) AND (cholesterol)	MBC:0000200	Steroid hormone synthesis	True
MBC:0000639	Progesterone receptor signaling	3	"(""progesterone receptor signaling"") OR (""progesterone receptor pathway"")"	MBC:0000199	Steroid and sex hormone signaling	True
MBC:0000640	Prolactin receptor signaling	3	"(""prolactin receptor"") AND (signaling)"	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000641	Proline metabolism	3	"((""Proline metabolism"") OR (""Proline biosynthesis"") OR (""Proline synthesis"") OR (""Proline catabolism"")) AND (enzyme) AND ((human) OR (animal) OR (mammal) OR (muscle) OR (liver) OR (kidney))"	MBC:0000122	Metabolism of non-essential amino acids	True
MBC:0000642	Prostacycline receptor signaling	3	"(""Prostacyclin receptor"") OR (""prostacyclin signaling"") OR (""PGI2 receptor"") OR (""PGI2 signaling"")"	MBC:0000159	Prostanoid receptor signaling	True
MBC:0000643	Prostaglandin D2 receptor signaling	3	"(""Prostaglandin D2 receptor"") OR (""PGD2 receptor"") OR (""PGD2 signaling"") "	MBC:0000159	Prostanoid receptor signaling	True
MBC:0000644	Prostaglandin E2 receptor signaling	3	"(""Prostaglandin E2 receptor"") OR (""PGE2 receptor"") OR (""PGE2 signaling"") OR (""prostaglandin E2 signaling"")"	MBC:0000159	Prostanoid receptor signaling	True
MBC:0000645	Prostaglandin PGF2 alpha receptor signaling	3	"(""Prostaglandin F2 alpha receptor"") OR (""PGF 2alpha receptor"") OR (""PGF2alpha receptor"") OR (""PGF2 alpha receptor"") OR (""PGF 2 alpha receptor"") "	MBC:0000159	Prostanoid receptor signaling	True
MBC:0000646	Proteasomal core organization	3	((Proteasome) OR (proteasomal)) AND ((20S) OR (core)) AND ((structure) OR (organization) OR (architecture))	MBC:0000209	Ubiquitin mediated proteasomal degradation	True
MBC:0000647	Proteasomal regulatory particle organization	3	"((Proteasome) OR (proteasomal)) AND ((19S) OR (""regulatory particle"") OR (RP) OR (lid)) AND ((structure) OR (organization) OR (architecture))"	MBC:0000209	Ubiquitin mediated proteasomal degradation	True
MBC:0000648	Protein acylation	3	"(""Protein acylation"") OR (""Protein acetylation"")"	MBC:0000160	Protein prenylation	True
MBC:0000649	Protein and carbohydrate sulfation in Golgi Apparatus	3	"(""tyrosine sulfation"") OR (""carbohydrate sulfation"") AND ((Golgi) OR (TGN))"	MBC:0000156	Post-translational protein modification and quality control during biosynthetic-secretory pathway	True
MBC:0000650	Protein farnesylation and geranylation	3	"(""Protein farnesylation"")"	MBC:0000160	Protein prenylation	True
MBC:0000651	Protein folding in Mitochondria	3	"(""Protein folding"") AND ((Mitochondria) OR (Mitochondrium)) NOT (Transcription) NOT ((ER) OR (endoplasmic reticulum)) NOT (Cytosol) NOT (Cytoplasm)"	MBC:0000157	Post-translational protein modification in Mitochondria	True
MBC:0000652	Protein import accross inner mitochondrial membrane machinery	3	(Protein import) AND (inner mitochondrial membrane) AND (machinery) NOT (outer)	MBC:0000134	Mitochondrial protein import machinery	True
MBC:0000653	Protein import accross outer mitochondrial membrane machinery	3	(Protein import) AND (outer mitochondrial membrane) AND (machinery) NOT (inner)	MBC:0000134	Mitochondrial protein import machinery	True
MBC:0000654	Protein import accross peroxisomal membrane	3	((Peroxisomal) OR (Peroxisome)) AND (protein import) AND (machinery)	MBC:0000148	Peroxisomal protein import machinery	True
MBC:0000655	Protein kinase C signaling pathway	3	"(""Protein kinase C signaling"") OR (""PKC signaling"")"	MBC:0000100	Intracellular common signaling cascades of multiple pathways	True
MBC:0000656	Protein myristoylation	3	"(""Protein myristoylation"")"	MBC:0000160	Protein prenylation	True
MBC:0000657	Protein N-linked glycosylation in ER	3	"(Protein) AND (""N-linked glycosylation"") AND ((ER) OR (""endoplasmic reticulum"")) AND (mammalian)"	MBC:0000156	Post-translational protein modification and quality control during biosynthetic-secretory pathway	False
MBC:0000658	Protein O-linked glycosylation in Golgi Apparatus	3	"(Protein) AND (""O-linked glycosylation"") AND ((Golgi) OR (TGN))"	MBC:0000156	Post-translational protein modification and quality control during biosynthetic-secretory pathway	False
MBC:0000659	Protein palmitoylation	3	"(""Protein palmitoylation"")"	MBC:0000160	Protein prenylation	True
MBC:0000660	Protein polyubiquitination	3	"(""ubiquitin enzyme"") OR (""ubiquitin enzymes"") OR (""ubiquitin pathway"")"	MBC:0000209	Ubiquitin mediated proteasomal degradation	True
MBC:0000661	P-selectin-mediated platelet rolling	3	"(""p-selectin"") AND (""platelet rolling"")"	MBC:0000184	Rolling cell adhesion	False
MBC:0000662	Purine catabolism	3	"((""Purine catabolism"") OR (""Purine degradation"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000124	Metabolism of purines and pyrimidines	True
MBC:0000663	Purine synthesis and salvage	3	"((""De-novo purine synthesis"") OR (""De-novo purine biosynthesis"") OR (""purine salvage"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000124	Metabolism of purines and pyrimidines	True
MBC:0000664	Purinergic P1 receptor signaling	3	"((""Purinergic"") OR (""Purinergic receptor"") OR (""Purinoceptor"")) AND (""P1 receptor"") AND (signaling)"	MBC:0000163	Purinergic signaling	True
MBC:0000665	Purinergic P2X receptor signaling	3	"((""Purinergic"") OR (""Purinergic receptor"") OR (""Purinoceptor"")) AND (""P2X receptor"") AND (signaling)"	MBC:0000163	Purinergic signaling	True
MBC:0000666	Purinergic P2Y receptor signaling	3	"((""Purinergic"") OR (""Purinergic receptor"") OR (""Purinoceptor"")) AND (""P2Y receptor"") AND (signaling)"	MBC:0000163	Purinergic signaling	True
MBC:0000667	Pyrimidine catabolism	3	"((""Pyrimidine catabolism"") OR (""Pyrimidine degradation"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000124	Metabolism of purines and pyrimidines	True
MBC:0000668	Pyrimidine synthesis and salvage	3	"((""De-novo pyrimidine synthesis"") OR (""De-novo pyrimidine biosynthesis"") OR (""Pyrimidine salvage"")) AND (enzyme) AND ((human) OR (animal) OR (mammal))"	MBC:0000124	Metabolism of purines and pyrimidines	True
MBC:0000669	Rank signaling	3	"(""RANK"") AND (signaling)"	MBC:0000204	TNF superfamily signaling	True
MBC:0000670	Ras signaling pathway	3	"((""Ras signaling pathway"") OR (""Ras signaling cascade""))"	MBC:0000100	Intracellular common signaling cascades of multiple pathways	True
MBC:0000671	Recognition of lysosomal enzymes by mannose 6-phosphate receptor	3	"(""Mannose 6 phosphate receptor"") AND (recognition)"	MBC:0000212	Vesicle traffic between TGN and endosome	False
MBC:0000672	Recycling endosome dynamics	3	"(""Recycling endosome"") OR (""Recycling endosomes"")"	MBC:0000081	Endocytic pathway	True
MBC:0000673	Regulation of astrocyte differentiation	3	"Regulation AND ""Astrocyte"" AND ""differentiation"""	MBC:0000164	Regulation of  neuronal or neuroglial cell differentiation	True
MBC:0000674	Regulation of cardiomyocyte cell differentiation	3	"Regulation AND ""cardiomyocyte"" AND ""differentiation"""	MBC:0000176	Regulation of myocyte cell differentiation	True
MBC:0000675	Regulation of coagulation cascade by protein C	3	"(coagulation) AND (regulation) AND (""protein C"")"	MBC:0000066	Coagulation cascade and its regulation	True
MBC:0000676	Regulation of cone photoreceptor cell differentiation	3	"(Regulation) AND ""cone"" AND photoreceptor AND (differentiation)"	MBC:0000177	Regulation of retinal cell differentiation	True
MBC:0000677	Regulation of hepatocyte differentiation	3	"Regulation AND (""Hepatocyte"" OR ""hepatic"") AND ""differentiation"""	MBC:0000174	Regulation of liver cell differentiation	True
MBC:0000678	Regulation of iron homeostasis	3	(Regulation) AND (iron) AND (homeostasis)	MBC:0000101	Iron homeostasis	True
MBC:0000679	Regulation of kupffer cell differentiation	3	"Regulation AND ""Kupffer cell"" AND ""differentiation"""	MBC:0000174	Regulation of liver cell differentiation	True
MBC:0000680	Regulation of long-term potentiation	3	"(Regulation) AND (""long-term"") AND (potentiation)"	MBC:0000178	Regulation of synaptic plasticity	False
MBC:0000681	Regulation of long-term synaptic plasticity	3	"(Regulation) AND (""long-term"") AND (""synaptic plasticity"")"	MBC:0000178	Regulation of synaptic plasticity	False
MBC:0000682	Regulation of lymphoid cell differentiation	3	"Regulation AND (""lymphoid cell"" OR ""lymphocyte"") AND ""differentiation"""	MBC:0000172	Regulation of hematopoiesis	True
MBC:0000683	Regulation of myeloid cell differentiation	3	"Regulation AND ""myeloid cell"" AND ""differentiation"""	MBC:0000172	Regulation of hematopoiesis	True
MBC:0000684	Regulation of neuron cell differentiation	3	"Regulation AND ""Neuron differentiation"""	MBC:0000164	Regulation of  neuronal or neuroglial cell differentiation	True
MBC:0000685	Regulation of oligodendrocyte differentiation	3	"Regulation AND ""oligodendrocyte"" AND ""differentiation"""	MBC:0000164	Regulation of  neuronal or neuroglial cell differentiation	True
MBC:0000686	Regulation of oogenesis	3	"Regulation AND ""Oogenesis"" AND (human OR mammals OR mice)"	MBC:0000171	Regulation of gonadogenesis	True
MBC:0000687	Regulation of osteoblast differentiation	3	"Regulation AND ""osteoblast"" AND ""differentiation"""	MBC:0000166	Regulation of bone cell differentiation	True
MBC:0000688	Regulation of osteoclast differentiation	3	"Regulation AND ""osteoclast"" AND ""differentiation"""	MBC:0000166	Regulation of bone cell differentiation	True
MBC:0000689	Regulation of osteocyte differentiation	3	"Regulation AND ""osteocyte"" AND ""differentiation"""	MBC:0000166	Regulation of bone cell differentiation	True
MBC:0000690	Regulation of pneumocyte I cell differentiation	3	"Regulation AND ""alveolar"" AND ""type I"" AND ""differentiation"""	MBC:0000165	Regulation of alveolar cell differentiation	True
MBC:0000691	Regulation of pneumocyte II cell differentiation	3	"Regulation AND ""alveolar"" AND ""type II"" AND ""differentiation"""	MBC:0000165	Regulation of alveolar cell differentiation	True
MBC:0000692	Regulation of podocyte differentiation	3	"Regulation AND ""podocyte"" AND ""differentiation"""	MBC:0000173	Regulation of kidney cell differentiation	True
MBC:0000693	Regulation of proteasomal proteolysis by signalosome	3	(regulation) AND ((proteasome) Or (ubiquitin)) AND (signalosome)	MBC:0000209	Ubiquitin mediated proteasomal degradation	True
MBC:0000694	Regulation of retinal ganglion cell differentiation	3	"(Regulation) AND ""retinal ganglion"" AND (differentiation)"	MBC:0000177	Regulation of retinal cell differentiation	True
MBC:0000695	Regulation of RNA polymerase II by elongation factors	3	"(regulation) AND (""RNA polymerase II"") AND (elongation)"	MBC:0000205	Transcription	True
MBC:0000696	Regulation of rod photoreceptor cell differentiation	3	"(Regulation) AND ""rod"" AND photoreceptor AND (differentiation)"	MBC:0000177	Regulation of retinal cell differentiation	True
MBC:0000697	Regulation of schwann cell differentiation	3	"Regulation AND ""Schwann"" AND ""differentiation"""	MBC:0000164	Regulation of  neuronal or neuroglial cell differentiation	True
MBC:0000698	Regulation of short-term potentiation	3	"(Regulation) AND (""short-term"") AND (potentiation)"	MBC:0000178	Regulation of synaptic plasticity	False
MBC:0000699	Regulation of short-term synaptic plasticity	3	"(Regulation) AND (""short-term"") AND (""synaptic plasticity"")"	MBC:0000178	Regulation of synaptic plasticity	False
MBC:0000700	Regulation of sinusoidal endothelial cell differentiation	3	"Regulation AND ""sinusoidal endothelial"" AND ""differentiation"""	MBC:0000174	Regulation of liver cell differentiation	True
MBC:0000701	Regulation of skeletal muscle cell differentiation	3	"Regulation AND ""skeletal muscle cell"" AND ""differentiation"""	MBC:0000176	Regulation of myocyte cell differentiation	True
MBC:0000702	Regulation of smooth muscle cell differentiation	3	"Regulation AND ""smooth muscle cell"" AND ""differentiation"""	MBC:0000176	Regulation of myocyte cell differentiation	True
MBC:0000703	Regulation of spermatogenesis	3	"Regulation AND ""Spermatogenesis"" AND (human OR mammals OR mice)"	MBC:0000171	Regulation of gonadogenesis	True
MBC:0000704	Regulation of stellate cell differentiation	3	"Regulation AND ""hepatic stellate cell"" AND ""differentiation"""	MBC:0000174	Regulation of liver cell differentiation	True
MBC:0000705	Restriction point	3	"(""Cell cycle"") AND (""restriction point"")"	MBC:0000137	Mitotic cell cycle checkpoints	True
MBC:0000706	Retinoic acid receptor signaling	3	"(""Retinoic acid receptor"") AND (signaling) "	MBC:0000194	Signaling pathways that control cell proliferation and differentiation	True
MBC:0000707	Retinol metabolism	3	"(""vitamin A biosynthesis"") OR (""retinol biosynthesis"") OR (""retinal biosynthesis"") OR (""retinic acid biosynthesis"")"	MBC:0000120	Metabolism of fat-soluble vitamins	True
MBC:0000708	Retrograde vesicle traffic from endosome to TGN	3	((TGN) OR (Golgi)) AND ((retrieval) OR (retrograde)) AND ((Lysosome) OR (Endosome))	MBC:0000212	Vesicle traffic between TGN and endosome	True
MBC:0000709	Retrograde vesicle traffic from Golgi to ER	3	((ER) OR (Endoplasmic reticulum)) AND ((TGN) OR (Golgi)) AND (vesicle) AND ((retrograde) OR (retrieval))	MBC:0000211	Vesicle traffic between ER and TGN	True
MBC:0000710	Rhodopsin receptor signaling	3	"Rhodopsin AND ""signaling"""	MBC:0000213	Visual phototransduction	True
MBC:0000711	Riboflavin metabolism	3	"(""riboflavin biosynthesis"") OR (""FMN biosynthesis"") OR (""FAD biosynthesis"")"	MBC:0000126	Metabolism of water-soluble vitamins	True
MBC:0000712	Ribonucleoprotein assembly	3	"(""Ribonucleoprotein assembly"") OR (""Ribonucleoprotein maturation"") OR (""RNP assembly"") OR (""RNP maturation"")"	MBC:0000182	Ribonucleoprotein biogenesis	True
MBC:0000713	Ribonucleoprotein nuclear export	3	"(""nuclear RNP export"") OR (""Nuclear ribonucleoprotein export"")"	MBC:0000182	Ribonucleoprotein biogenesis	True
MBC:0000714	Ribonucleoprotein nuclear re-import	3	"(""nuclear import"") AND ((""RNP"") OR (""Ribonucleoprotein""))"	MBC:0000182	Ribonucleoprotein biogenesis	False
MBC:0000715	Ribonucleotide reduction	3	"((""deoxyribonucleotide formation"") OR (""ribonucleotide reduction"") OR (""ribonucleotide reductase"")) AND (enzyme) AND ((human) OR (animal) OR (mammal)) AND ((purine) OR (pyrimidine))"	MBC:0000124	Metabolism of purines and pyrimidines	True
MBC:0000716	RIG-I-like receptor signaling	3	"(""RIG-I-like receptor"") AND (signaling)"	MBC:0000147	Pattern recognition signaling	False
MBC:0000717	RNA 3' degradation by exosome	3	"((""rRNA degradation"") OR (""mRNA degradation"") OR (""RNA degradation"") OR (""RNA hydrolysis"")) AND (exosome)"	MBC:0000183	RNA surveillance and degradation	True
MBC:0000718	RNA editing	3	"(""mRNA editing"") OR ((mRNA) AND (""RNA deamination"")) OR (((""C to U deamination"") OR (""A-I editing"")) AND (mRNA))"	MBC:0000138	mRNA capping, editing, polyadenylation and nuclear export	True
